13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902
10.09743505149477,10.09743505149477,10.09743505149477,10.09743505149477,10.09743505149477,10.09743505149477,10.09743505149477,10.09743505149477,10.09743505149477,10.09743505149477
13.982725712612902,13.982725712612902,13.982725712612902,12.611956095496113,12.611956095496113,12.611956095496113,12.611956095496113,12.611956095496113,12.611956095496113,12.611956095496113
13.982725712612902,13.982725712612902,8.103601047205125,8.103601047205125,8.103601047205125,8.103601047205125,8.103601047205125,8.103601047205125,8.103601047205125,8.103601047205125
12.709874970236966,12.709874970236966,12.709874970236966,12.709874970236966,12.709874970236966,12.709874970236966,12.709874970236966,12.709874970236966,12.554959723646615,12.554959723646615
13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902
13.982725712612902,12.611956095496113,12.611956095496113,12.611956095496113,12.554959723646615,12.554959723646615,11.777127098362396,11.777127098362396,11.777127098362396,11.777127098362396
13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,13.92635646965964,13.92635646965964,13.92635646965964,13.77402591562865,13.77402591562865
13.982725712612902,12.611956095496113,12.611956095496113,12.611956095496113,12.611956095496113,12.611956095496113,12.611956095496113,12.554959723646615,12.554959723646615,12.554959723646615
13.982725712612902,13.982725712612902,13.982725712612902,13.982725712612902,11.83674912264474,11.83674912264474,11.83674912264474,11.83674912264474,11.83674912264474,10.09743505149477
