0.6473723638496401,0.5578566789489344,0.5578566789489344,0.5578566789489344,0.5578566789489344,0.5578566789489344,0.4809662603023608,0.4809662603023608,0.4809662603023608,0.4809662603023608
0.6281881653560791,0.6281881653560791,0.5578566789489344,0.5578566789489344,0.5578566789489344,0.5578566789489344,0.5578566789489344,0.5578566789489344,0.5578566789489344,0.5578566789489344
0.6473723638496401,0.6047740223666186,0.6047740223666186,0.5500068993507832,0.5500068993507832,0.5500068993507832,0.5500068993507832,0.5500068993507832,0.5500068993507832,0.5500068993507832
0.6473723638496401,0.6216422262441094,0.6216422262441094,0.6216422262441094,0.6216422262441094,0.6216422262441094,0.5756132503703991,0.5578566789489344,0.5578566789489344,0.5578566789489344
0.6473723638496401,0.6361920281719673,0.5959488329685528,0.5959488329685528,0.5959488329685528,0.5959488329685528,0.5959488329685528,0.5959488329685528,0.5765602069760271,0.5765602069760271
0.6382589664626436,0.6382589664626436,0.6251402188757144,0.6251402188757144,0.6251402188757144,0.6086322048360601,0.6086322048360601,0.6086322048360601,0.6086322048360601,0.6086322048360601
0.5963194312137545,0.5963194312137545,0.5963194312137545,0.5963194312137545,0.5963194312137545,0.5963194312137545,0.5963194312137545,0.5963194312137545,0.5963194312137545,0.5963194312137545
0.5903550483093485,0.5903550483093485,0.5903550483093485,0.5903550483093485,0.5578566789489344,0.5578566789489344,0.5578566789489344,0.5578566789489344,0.5578566789489344,0.5578566789489344
0.6473723638496401,0.6473723638496401,0.5658464381550325,0.5658464381550325,0.5658464381550325,0.5658464381550325,0.5658464381550325,0.5658464381550325,0.5658464381550325,0.5658464381550325
0.6001472760660127,0.6001472760660127,0.6001472760660127,0.6001472760660127,0.6001472760660127,0.5965113016713588,0.5965113016713588,0.5469126884909442,0.5469126884909442,0.5469126884909442
